Time (s), AI0 (V) 
3.590000E-1,9.471517E+0
3.600000E-1,9.472175E+0
3.610000E-1,9.471517E+0
3.620000E-1,9.471517E+0
3.630000E-1,9.471846E+0
3.640000E-1,9.471189E+0
3.650000E-1,9.474805E+0
3.660000E-1,9.471846E+0
3.670000E-1,9.471846E+0
3.680000E-1,9.471189E+0
3.690000E-1,9.472175E+0
3.700000E-1,9.471189E+0
3.710000E-1,9.471846E+0
3.720000E-1,9.471517E+0
3.730000E-1,9.472504E+0
3.740000E-1,9.471846E+0
3.750000E-1,9.471846E+0
3.760000E-1,9.472175E+0
3.770000E-1,9.474147E+0
3.780000E-1,9.472175E+0
3.790000E-1,9.472832E+0
3.800000E-1,9.471846E+0
3.810000E-1,9.471517E+0
3.820000E-1,9.472504E+0
3.830000E-1,9.471189E+0
3.840000E-1,9.471846E+0
3.850000E-1,9.471189E+0
3.860000E-1,9.472504E+0
3.870000E-1,9.471517E+0
3.880000E-1,9.471846E+0
3.890000E-1,9.472175E+0
3.900000E-1,9.471517E+0
3.910000E-1,9.472504E+0
3.920000E-1,9.472832E+0
3.930000E-1,9.471517E+0
3.940000E-1,9.472832E+0
3.950000E-1,9.471189E+0
3.960000E-1,9.472175E+0
3.970000E-1,9.470860E+0
3.980000E-1,9.471517E+0
3.990000E-1,9.471517E+0
4.000000E-1,9.471846E+0
4.010000E-1,9.473490E+0
4.020000E-1,9.471189E+0
4.030000E-1,9.471846E+0
4.040000E-1,9.473161E+0
4.050000E-1,9.472175E+0
4.060000E-1,9.472175E+0
4.070000E-1,9.474147E+0
4.080000E-1,9.471846E+0
4.090000E-1,9.472504E+0
4.100000E-1,9.471189E+0
4.110000E-1,9.471517E+0
4.120000E-1,9.470860E+0
4.130000E-1,9.471846E+0
4.140000E-1,9.471189E+0
4.150000E-1,9.471189E+0
4.160000E-1,9.470860E+0
4.170000E-1,9.471189E+0
4.180000E-1,9.471517E+0
4.190000E-1,9.471846E+0
4.200000E-1,9.470202E+0
4.210000E-1,9.471189E+0
4.220000E-1,9.472504E+0
4.230000E-1,9.471846E+0
4.240000E-1,9.472175E+0
4.250000E-1,9.471189E+0
4.260000E-1,9.471846E+0
4.270000E-1,9.472175E+0
4.280000E-1,9.471846E+0
4.290000E-1,9.472175E+0
4.300000E-1,9.471517E+0
4.310000E-1,9.470531E+0
4.320000E-1,9.472504E+0
4.330000E-1,9.471846E+0
4.340000E-1,9.473490E+0
4.350000E-1,9.471189E+0
4.360000E-1,9.471846E+0
4.370000E-1,9.471846E+0
4.380000E-1,9.472832E+0
4.390000E-1,9.472175E+0
4.400000E-1,9.470860E+0
4.410000E-1,9.472175E+0
4.420000E-1,9.472175E+0
4.430000E-1,9.472175E+0
4.440000E-1,9.473161E+0
4.450000E-1,9.474147E+0
4.460000E-1,9.471189E+0
4.470000E-1,9.469545E+0
4.480000E-1,9.471189E+0
4.490000E-1,9.469216E+0
4.500000E-1,9.472175E+0
4.510000E-1,9.472504E+0
4.520000E-1,9.473161E+0
4.530000E-1,9.471517E+0
4.540000E-1,9.472832E+0
4.550000E-1,9.471846E+0
4.560000E-1,9.471189E+0
4.570000E-1,9.471846E+0
4.580000E-1,9.471846E+0
4.590000E-1,9.472832E+0
4.600000E-1,9.471189E+0
4.610000E-1,9.470531E+0
4.620000E-1,9.471189E+0
4.630000E-1,9.471517E+0
4.640000E-1,9.474805E+0
4.650000E-1,9.470531E+0
4.660000E-1,9.472504E+0
4.670000E-1,9.471189E+0
4.680000E-1,9.468559E+0
4.690000E-1,9.471189E+0
4.700000E-1,9.470860E+0
4.710000E-1,9.472175E+0
4.720000E-1,9.471189E+0
4.730000E-1,9.471846E+0
4.740000E-1,9.471517E+0
4.750000E-1,9.472504E+0
4.760000E-1,9.472175E+0
4.770000E-1,9.472504E+0
4.780000E-1,9.472175E+0
4.790000E-1,9.471517E+0
4.800000E-1,9.470860E+0
4.810000E-1,9.471189E+0
4.820000E-1,9.472832E+0
4.830000E-1,9.471517E+0
4.840000E-1,9.472832E+0
4.850000E-1,9.472175E+0
4.860000E-1,9.472504E+0
4.870000E-1,9.471846E+0
4.880000E-1,9.471517E+0
4.890000E-1,9.472504E+0
4.900000E-1,9.472175E+0
4.910000E-1,9.473819E+0
4.920000E-1,9.472175E+0
4.930000E-1,9.472504E+0
4.940000E-1,9.471517E+0
4.950000E-1,9.471189E+0
4.960000E-1,9.471846E+0
4.970000E-1,9.472504E+0
4.980000E-1,9.471517E+0
4.990000E-1,9.473490E+0
5.000000E-1,9.472175E+0
5.010000E-1,9.472504E+0
5.020000E-1,9.472832E+0
5.030000E-1,9.472175E+0
5.040000E-1,9.473161E+0
5.050000E-1,9.471846E+0
5.060000E-1,9.473490E+0
5.070000E-1,9.471517E+0
5.080000E-1,9.472175E+0
5.090000E-1,9.473161E+0
5.100000E-1,9.471846E+0
5.110000E-1,9.472175E+0
5.120000E-1,9.472504E+0
5.130000E-1,9.472175E+0
5.140000E-1,9.471189E+0
5.150000E-1,9.470202E+0
5.160000E-1,9.471189E+0
5.170000E-1,9.472504E+0
5.180000E-1,9.470531E+0
5.190000E-1,9.470202E+0
5.200000E-1,9.470860E+0
5.210000E-1,9.472504E+0
5.220000E-1,9.471517E+0
5.230000E-1,9.470531E+0
5.240000E-1,9.471846E+0
5.250000E-1,9.470860E+0
5.260000E-1,9.473161E+0
5.270000E-1,9.470531E+0
5.280000E-1,9.471846E+0
5.290000E-1,9.470202E+0
5.300000E-1,9.471846E+0
5.310000E-1,9.471517E+0
5.320000E-1,9.471846E+0
5.330000E-1,9.472504E+0
5.340000E-1,9.472832E+0
5.350000E-1,9.470860E+0
5.360000E-1,9.471189E+0
5.370000E-1,9.472175E+0
5.380000E-1,9.470860E+0
5.390000E-1,9.472504E+0
5.400000E-1,9.470202E+0
5.410000E-1,9.471517E+0
5.420000E-1,9.470860E+0
5.430000E-1,9.474147E+0
5.440000E-1,9.470860E+0
5.450000E-1,9.472832E+0
5.460000E-1,9.474805E+0
5.470000E-1,9.471846E+0
5.480000E-1,9.471189E+0
5.490000E-1,9.471846E+0
5.500000E-1,9.472504E+0
5.510000E-1,9.472832E+0
5.520000E-1,9.472504E+0
5.530000E-1,9.471846E+0
5.540000E-1,9.470860E+0
5.550000E-1,9.473161E+0
5.560000E-1,9.472832E+0
5.570000E-1,9.472832E+0
5.580000E-1,9.473819E+0
5.590000E-1,9.472504E+0
5.600000E-1,9.471517E+0
5.610000E-1,9.473819E+0
5.620000E-1,9.472504E+0
5.630000E-1,9.472504E+0
5.640000E-1,9.471189E+0
5.650000E-1,9.473161E+0
5.660000E-1,9.471189E+0
5.670000E-1,9.472175E+0
5.680000E-1,9.471189E+0
5.690000E-1,9.471517E+0
5.700000E-1,9.473161E+0
5.710000E-1,9.472175E+0
5.720000E-1,9.472175E+0
5.730000E-1,9.473161E+0
5.740000E-1,9.472504E+0
5.750000E-1,9.472504E+0
5.760000E-1,9.472504E+0
5.770000E-1,9.471846E+0
5.780000E-1,9.470860E+0
5.790000E-1,9.472175E+0
5.800000E-1,9.472504E+0
5.810000E-1,9.471517E+0
5.820000E-1,9.471189E+0
5.830000E-1,9.472504E+0
5.840000E-1,9.473161E+0
5.850000E-1,9.471189E+0
5.860000E-1,9.471846E+0
5.870000E-1,9.471846E+0
5.880000E-1,9.472504E+0
5.890000E-1,9.472832E+0
5.900000E-1,9.471846E+0
5.910000E-1,9.472175E+0
5.920000E-1,9.472504E+0
5.930000E-1,9.472504E+0
5.940000E-1,9.472832E+0
5.950000E-1,9.473161E+0
5.960000E-1,9.471846E+0
5.970000E-1,9.472175E+0
5.980000E-1,9.473161E+0
5.990000E-1,9.471846E+0
6.000000E-1,9.472504E+0
6.010000E-1,9.472175E+0
6.020000E-1,9.471189E+0
6.030000E-1,9.471189E+0
6.040000E-1,9.472832E+0
6.050000E-1,9.471846E+0
6.060000E-1,9.472504E+0
6.070000E-1,9.472175E+0
6.080000E-1,9.471189E+0
6.090000E-1,9.471189E+0
6.100000E-1,9.472175E+0
6.110000E-1,9.472832E+0
6.120000E-1,9.471189E+0
6.130000E-1,9.471189E+0
6.140000E-1,9.471517E+0
6.150000E-1,9.471517E+0
6.160000E-1,9.470860E+0
6.170000E-1,9.471517E+0
6.180000E-1,9.473161E+0
6.190000E-1,9.472504E+0
6.200000E-1,9.468888E+0
6.210000E-1,9.472504E+0
6.220000E-1,9.471517E+0
6.230000E-1,9.473490E+0
6.240000E-1,9.471517E+0
6.250000E-1,9.471189E+0
6.260000E-1,9.472175E+0
6.270000E-1,9.471846E+0
6.280000E-1,9.472504E+0
6.290000E-1,9.471846E+0
6.300000E-1,9.472175E+0
6.310000E-1,9.471189E+0
6.320000E-1,9.472504E+0
6.330000E-1,9.472832E+0
6.340000E-1,9.472832E+0
6.350000E-1,9.472832E+0
6.360000E-1,9.472832E+0
6.370000E-1,9.472175E+0
6.380000E-1,9.474476E+0
6.390000E-1,9.472504E+0
6.400000E-1,9.472504E+0
6.410000E-1,9.472175E+0
6.420000E-1,9.472832E+0
6.430000E-1,9.469545E+0
6.440000E-1,9.472175E+0
6.450000E-1,9.472832E+0
6.460000E-1,9.472832E+0
6.470000E-1,9.471189E+0
6.480000E-1,9.472504E+0
6.490000E-1,9.471846E+0
6.500000E-1,9.471846E+0
6.510000E-1,9.472175E+0
6.520000E-1,9.472504E+0
6.530000E-1,9.471517E+0
6.540000E-1,9.471517E+0
6.550000E-1,9.474147E+0
6.560000E-1,9.472175E+0
6.570000E-1,9.471846E+0
6.580000E-1,9.471846E+0
6.590000E-1,9.472832E+0
6.600000E-1,9.472504E+0
6.610000E-1,9.471846E+0
6.620000E-1,9.472175E+0
6.630000E-1,9.472175E+0
6.640000E-1,9.472504E+0
